song_id,rmse_mean,rmse_std,zcr_mean,zcr_std,tempo,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_rolloff_mean,spectral_rolloff_std,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,chroma_stft_0,chroma_stft_1,chroma_stft_2,chroma_stft_3,chroma_stft_4,chroma_stft_5,chroma_stft_6,chroma_stft_7,chroma_stft_8,chroma_stft_9,chroma_stft_10,chroma_stft_11,chunk_index,start_time,end_time
663748b2-c70d-422c-a665-e7aae737ca1a,0.17367111,0.093176454,0.047017493559543884,0.027366195197492425,135.99917763157896,2485.944175568887,890.6631498922143,3231.907612307697,637.4633014132048,5758.04337365308,2410.3815897543523,-158.01106,148.10048,-4.5988016,42.03436,-23.88148,22.394432,-13.978129,-1.058051,-7.205509,-2.4869652,-1.7588092,-1.7571511,-0.3838331,-3.2002985,-2.3175647,-4.3135505,-1.8945383,-0.12578906,2.0696394,-2.2213354,0.3478181,0.33802396,0.34870964,0.36656594,0.42520598,0.34385604,0.39715007,0.40257636,0.47372776,0.37033328,0.30009928,0.44773862,0,0,30
1f90e600-1127-4b22-9341-28e4b738e16a,0.23238,0.13174282,0.07057664995015127,0.043097771659813794,126.04801829268293,2581.4524972832005,911.57350354681,2689.4577794369984,885.2935283421469,4513.197895717306,1767.051907649069,-141.72818,129.00108,-54.46481,44.940514,40.761906,20.86974,-6.169086,2.5606127,13.439317,8.867562,-6.2728715,3.2538576,5.5050764,11.110007,3.0843024,4.808442,-1.6244981,-0.3518013,-1.0440253,-2.316868,0.49587405,0.5202565,0.6542265,0.63969284,0.7736551,0.5498035,0.40963295,0.38080436,0.36319304,0.41306925,0.4253109,0.46452656,0,0,30
43d4eb9f-01a0-4164-ad63-54bfc1008701,0.16787894,0.0962862,0.026775204908742772,0.030098894010960796,126.04801829268293,1823.8675530255853,1282.1458124604499,2533.4553164164013,1066.574013117786,3976.259188100359,3090.3576753830953,-222.75056,153.307,-0.8659798,35.68597,1.4831239,25.447598,8.575456,12.642364,6.359701,5.208747,6.801382,2.8501356,7.1639123,5.748608,5.1237,3.2457428,-2.5429945,2.7140827,0.91292685,1.0431885,0.6503014,0.7423367,0.7231494,0.7239053,0.7576559,0.7578575,0.7531823,0.6247629,0.55130005,0.5579749,0.59565806,0.6062523,0,0,30
57dbe0e8-501a-4b3d-a854-05a2d96887a4,0.14868137,0.13046493,0.042893362974344096,0.04597086160904467,132.51201923076923,2049.9372977492662,1440.0339760247296,2662.352529803387,1073.809486339599,4213.772344096196,3018.6228900134324,-270.09125,126.19247,13.143076,41.749027,-8.749517,7.3176064,7.7272983,5.177344,12.088972,7.606944,6.761139,5.1595063,1.5814677,0.2766521,-0.3558076,0.8246523,0.39250124,4.3875203,7.3247724,4.7766924,0.7318001,0.6391455,0.58082545,0.54247296,0.4810419,0.44575918,0.41361845,0.45817417,0.5614981,0.5668114,0.5559899,0.61300564,0,0,30
53d9d3f6-1cbd-4f2c-90bd-df713498d66b,0.14090224,0.09838903,0.05393130112745931,0.0657622000663469,126.04801829268293,2883.8778346191893,1974.2615383550517,3696.0514012832073,1128.4672048834555,5860.338358383723,4139.420080006362,-221.2386,118.30794,15.039556,42.93772,3.0548687,24.813593,6.610258,10.210424,4.5784883,6.36235,3.1052797,6.1388597,1.068047,4.919521,-3.7460916,2.2196589,-1.8508625,6.3968606,0.4689636,2.6551318,0.5448387,0.625616,0.8053789,0.77301323,0.6818445,0.624581,0.61663085,0.68844354,0.632965,0.71561164,0.6371322,0.53811866,0,0,30
07ba563b-121a-4899-ac54-cc7eba1e3679,0.26840046,0.14401774,0.0353606521885376,0.04534653094657038,132.51201923076923,2661.660041650547,1473.698623746325,3471.051960716959,898.8513547939043,5782.333262117114,3193.5271752301455,-190.7082,100.797646,-14.355384,50.965515,8.830953,31.91893,8.93565,18.437857,10.70535,15.248988,14.223152,11.3800125,6.114998,5.0264993,6.4519567,5.3925934,5.81537,6.014458,4.329184,4.6719036,0.68715584,0.7273598,0.75455886,0.7880915,0.7938024,0.7839949,0.7473772,0.68314195,0.65069145,0.65443057,0.6360195,0.627409,0,0,30
5e8ee5a6-4607-49d8-956a-9cf64ad55f79,0.14533111,0.09346079,0.039110360192261766,0.02736862190402242,129.19921875,2295.9151733307353,1329.7278617763134,3015.7765629906735,1248.3538207752829,5179.688325658288,3439.091069205463,-209.57991,148.49239,15.381062,36.107594,-19.394232,22.507294,-1.7243686,4.1982675,-2.1975143,-0.34057605,-4.7046714,-1.3676398,2.1308386,3.3149765,-2.4967525,-0.52270526,-3.6270509,-4.5584755,-1.7182531,-3.2080035,0.4633734,0.56908643,0.83544147,0.55049354,0.41808784,0.43115377,0.600849,0.48573786,0.34141332,0.3387856,0.39450288,0.52279985,0,0,30
d7e18272-b867-412e-b36d-400bbe4a5431,0.16222954,0.08006946,0.07676620778826651,0.06402357787367965,132.51201923076923,4188.034948402485,1621.3635148192084,3984.626157739573,724.7412421839155,8310.861267141114,2473.2811204356444,-173.8061,77.07449,-11.761463,55.16065,-21.442104,34.016323,11.863924,11.466408,12.9182005,6.9191976,11.482756,12.66075,0.66675097,6.983305,-1.7342825,9.802589,-0.29961777,3.7986302,-1.4875623,6.186531,0.7001909,0.71001107,0.7301568,0.8114804,0.7149969,0.6639107,0.6080222,0.5797063,0.5650091,0.61833185,0.69569904,0.68389565,0,0,30
613f4853-f76a-4be2-824c-e374081fcd55,0.33703193,0.13985607,0.05242761273013276,0.05539803514392915,126.04801829268293,3174.01864134745,1999.163629518223,3870.7607786068775,1323.477231911579,6797.610637071993,4547.563671299773,-133.15013,108.35316,27.812662,58.76509,-5.1402717,29.825386,7.2833843,16.631895,2.540697,13.21782,-1.7056448,10.348812,1.5807537,2.389037,0.8346851,1.8666155,-1.8331386,2.0303502,-1.6391315,2.6720111,0.7178986,0.6595547,0.64069974,0.6634441,0.71741337,0.843552,0.70168614,0.6437602,0.6161102,0.59801257,0.6013633,0.6167897,0,0,30
303c1e20-13f4-49ed-9a7f-f9621f72c887,0.16172124,0.087329924,0.023101404536613645,0.037145464766893725,126.04801829268293,1947.940343716827,1473.9115063029165,3215.97445124473,800.8650659292829,3925.311508919429,3356.5783419264562,-268.52045,122.461586,23.236128,59.308002,13.714032,22.518707,15.085382,13.957593,6.4885697,7.7752104,6.809233,7.0330615,5.4552317,4.0098205,4.1909904,4.574065,1.2069589,4.0451574,4.0276237,7.0978727,0.83656037,0.77309304,0.6903576,0.6535609,0.6636849,0.6862781,0.641404,0.65033686,0.6527219,0.6546457,0.6910306,0.74528253,0,0,30
a8f2093f-d91a-4b35-924a-30c49ad2ea12,0.1495042,0.114310384,0.021493058010463802,0.024017309629279514,120.18531976744185,1414.757663165231,843.7577422787498,2243.363500094235,644.376312167953,2905.764480521776,2006.4321479619878,-261.33426,147.11838,1.3566887,44.703533,18.872038,14.305373,14.330661,6.6939926,8.429198,2.0442374,1.2451143,0.41368222,0.054685865,1.3853538,1.1443241,1.0867625,0.5367716,2.3809855,2.3299334,0.780409,0.5734592,0.60569215,0.6377606,0.7027468,0.7840894,0.741631,0.5868344,0.5286322,0.5643675,0.502426,0.5064895,0.5554587,0,0,30
b40e2596-b0d0-41ee-b4e6-f1b57269c2b9,0.26223192,0.16467516,0.08129870721753285,0.10624507822217251,126.04801829268293,3434.6074495589196,2695.55510191596,3379.305066586188,1369.2724853996292,6530.035589753055,4792.517967304977,-202.28317,80.78351,7.90086,49.905563,4.2172647,33.998665,5.301068,17.621006,2.8598518,6.613528,-1.155225,4.4042153,-0.8927609,3.216338,-0.895962,1.8706332,-0.35565856,-1.1298261,-1.863132,1.239978,0.67677826,0.6478502,0.6428596,0.66398484,0.61647636,0.5804324,0.5604535,0.56780887,0.6730156,0.67936045,0.5982611,0.572698,0,0,30
8f8682fc-5896-4fdf-a7bc-8c868aea290d,0.22150378,0.15349928,0.11098133206279964,0.11343728715656003,126.04801829268293,3830.464754385768,2341.5473308489613,3423.1741875697708,1051.7556223807537,7314.403050495616,3989.7510272344934,-166.47328,89.54635,-6.9769497,56.093426,-11.088793,32.659126,-4.1112866,17.908941,-1.0415126,6.55027,-1.2489158,2.3881629,-0.5463851,-0.7350658,1.9864053,-0.7902043,2.0122051,-2.7222688,2.4107985,-2.1351857,0.7323037,0.71887475,0.74059033,0.7569422,0.6896823,0.67492014,0.6195847,0.61719006,0.636658,0.6833531,0.70023173,0.71619785,0,0,30
88f5958c-febc-4b83-974b-37bbf77ac5c4,0.13457017,0.099444896,0.04806991594151369,0.07551292957777778,62.26468373493976,2709.208713949787,2723.6845835145778,3393.105806587035,1583.5814836240538,5084.259806747038,5476.41049841308,-294.91388,126.14398,47.915,40.537827,9.005774,20.301622,-3.512894,6.2357683,5.195268,10.265835,3.0686007,5.3724637,0.7381393,4.3749857,-5.79134,-0.5069668,-6.9187846,-1.1662166,-3.5696287,3.9190454,0.59262055,0.741766,0.8673309,0.62547463,0.5102924,0.49206284,0.41691095,0.4053448,0.4895129,0.5302565,0.50863135,0.53023535,0,0,30
7c396621-f361-4a3a-838b-34ac8b8a1aea,0.19339484,0.0778081,0.043720009227259195,0.052342063277818915,139.6748310810811,3072.3897410313634,2270.359803650482,3854.1238026644437,1894.458732403763,7128.104014998802,5225.81090826434,-211.52864,120.8404,37.36769,21.546898,-2.48804,30.790295,10.447959,15.293585,-0.57326186,14.509931,5.7982435,12.431601,3.0965667,9.556283,3.249867,9.21696,0.28629225,2.7332792,-0.009574962,3.7656322,0.6890146,0.7344767,0.7596871,0.7276082,0.7468708,0.7209792,0.6549126,0.60017514,0.6187368,0.60546875,0.5775326,0.6239472,0,0,30
bd7c7608-48e2-49ae-8c95-1681ec8cc421,0.21236107,0.12712157,0.037212401527084896,0.03678703633276978,126.04801829268293,2706.5970849879786,1601.5517931335833,3662.3180844854733,1145.6971383630907,5979.216250441563,3841.390284444507,-177.31296,126.05083,22.270142,43.467033,-5.284868,23.86195,-0.02818262,13.042152,2.4908755,8.325948,-1.3501644,6.685764,-0.4054382,3.0335863,1.7366185,1.3690739,1.1433945,2.5009463,0.3510918,1.23432,0.6477375,0.74831337,0.6705551,0.65574485,0.65306634,0.640833,0.5476398,0.5380458,0.61865836,0.5330951,0.58934826,0.6027142,0,0,30
0b35a38d-39be-463a-af27-5d4f3ddd536d,0.14980009,0.09522484,0.018797375642056267,0.025914315007655356,62.26468373493976,1149.4194811727268,1307.9523971632955,2211.168136364845,990.8824219189003,1954.7057271908195,2967.928521944146,-311.40582,177.00485,46.655407,7.1407456,1.5579443,19.068323,9.949382,5.9905705,7.9341226,16.2188,11.656363,8.443124,7.5372024,5.5963354,5.2851987,2.2960334,-1.1187923,-0.43368644,-0.0053256964,-1.0963545,0.5170401,0.5395872,0.59804714,0.53372,0.5498278,0.69882125,0.7053093,0.5954719,0.5861939,0.63610595,0.47162655,0.45931396,0,0,30
a33d7155-57b7-41dc-ab11-b7f523d75e28,0.25287086,0.13319825,0.0428914018493505,0.04754404564652132,132.51201923076923,2977.597974971314,1838.4438993171009,3616.363976235892,1450.8826560654325,6430.461389857581,4065.6125007483515,-143.8454,122.45008,0.69935906,39.785225,4.3957725,15.486798,5.9453773,14.644166,3.60643,10.937428,4.626878,8.821533,-0.6788672,10.150054,-0.20971495,7.121045,3.4880805,4.7709875,1.8230371,5.8579803,0.6858776,0.6802864,0.6943046,0.6213581,0.6049029,0.5863969,0.5655016,0.6315173,0.6923436,0.7811105,0.73386645,0.6862485,0,0,30
7f95f709-5126-4846-b4c3-9fc834ec0a97,0.092588104,0.05201648,0.05305345034129898,0.06566850145150617,123.046875,2849.393051756245,1677.8688138072403,3304.8826588808424,949.1279337404312,6226.482490828717,3127.5972716807973,-253.32799,119.834946,-6.630339,57.665226,-0.5157989,26.41303,-4.222673,15.703781,-0.013555324,6.465862,-1.3524852,5.1425633,1.7716619,2.3523307,4.9218245,-0.21451811,5.1920695,-0.5827249,3.7238789,-0.78704923,0.68524265,0.6630689,0.68459904,0.61758596,0.62295324,0.61469734,0.54797775,0.5747952,0.56606686,0.61729187,0.6452209,0.67173624,0,0,30
7dbd0faa-91b3-44d8-83cd-9ad42e35ca10,0.17482832,0.1170333,0.029572910081782196,0.03323086799571516,126.04801829268293,1657.0779191539286,1449.9865620658459,2427.458653736119,1198.7079968473681,3420.3145310576247,3333.228005360732,-240.41731,142.53856,11.9827,41.151676,11.894213,10.823058,4.944553,2.9036834,3.3966644,2.0097961,-1.4700423,1.8421975,-1.1282214,-0.19946976,6.478536,5.0655203,-0.6181808,-0.48619977,0.7612178,3.3550727,0.6064014,0.52380013,0.60455227,0.4898731,0.50088805,0.5298991,0.5057134,0.56988233,0.5132537,0.5767755,0.49950778,0.52902466,0,0,30
413e405f-5201-4434-880a-a030b002028d,0.11662602,0.08001419,0.060198122144028185,0.04693240079896374,132.51201923076923,2652.2997584267955,1071.3913616160542,2976.320028455431,562.6653535947779,5732.07051279955,1882.9729986512189,-191.10646,132.39114,-22.439123,54.308273,-4.948432,20.230024,3.7778885,4.01438,6.1186595,1.3678392,1.0166923,0.8047567,4.779495,-1.6919129,6.738006,-2.3931015,3.7276182,3.3365,-0.66949373,3.6366668,0.5540025,0.5449976,0.64387023,0.60928524,0.61317325,0.60262215,0.54443884,0.5820682,0.5504025,0.6295146,0.55103105,0.5522488,0,0,30
82519bd8-91ef-4bc7-ab98-29ad8f434aa5,0.08798902,0.057351496,0.08071623215115808,0.04601490318200832,135.99917763157896,3761.326491971886,1314.6350452983606,3924.9221243726283,1063.8216147261485,8068.405649117411,2872.1314206415905,-191.20906,109.316765,-19.233517,45.554344,-7.8537736,18.036226,-3.8802195,13.511783,-2.1936233,9.471947,-8.10246,8.072656,-6.207595,5.331176,-2.1026947,6.350248,-4.4810967,2.3966575,-2.4360213,2.719223,0.46801034,0.4817693,0.66216785,0.57230085,0.5137937,0.5048176,0.46517426,0.47909632,0.45840436,0.50437033,0.44105148,0.4289474,0,0,30
f412679a-aa7f-4725-a1b9-8782ea00ba44,0.075638406,0.04217966,0.06074468389680908,0.035107718692974986,126.04801829268293,2806.202244575355,1172.1181131618857,3027.6225401428665,1018.0672003406329,5953.553428827203,2718.499894748457,-217.11363,140.56133,-36.066902,28.857141,-6.535523,29.002579,-8.530906,15.627188,2.8132899,7.3910747,-2.3313785,4.1090245,3.2701073,1.0010773,4.0731745,-1.7603984,1.4992106,-1.0199779,3.5588918,-1.5518918,0.6380516,0.55869037,0.5687996,0.670547,0.5728503,0.6453504,0.5107852,0.610082,0.59553367,0.6272644,0.6275462,0.52277607,0,0,30
10981e04-ff69-4b45-b087-f776b28f294e,0.10783853,0.04407531,0.03565814128808782,0.02391160385484276,117.45383522727273,2400.9923353472423,1068.174650816022,3272.965545144569,1013.0188517824928,5603.520643173205,3051.5665482283957,-229.95773,141.63387,-7.392881,38.676502,-7.5375547,31.765705,-10.356833,19.878107,-5.5373106,9.7614765,3.6119478,8.142972,7.216758,0.92381394,4.7783117,-3.7340393,3.219932,-3.7213233,7.6864395,1.4893368,0.49869776,0.50956094,0.57788604,0.53189456,0.5802531,0.50881124,0.638441,0.69059694,0.49447703,0.5084807,0.44861475,0.5685004,0,0,30
3d2d5917-635d-4d30-91f3-d7fa6372c008,0.30396336,0.17000204,0.05562330395416489,0.04655018545886395,126.04801829268293,3199.011993503859,1713.4332697404848,3571.1191411606937,1168.3699962870346,6976.267500064723,3445.1286690636107,-122.5355,113.19823,-3.6798604,54.12344,-5.280856,24.67159,-4.4127655,9.276289,-1.2918707,10.813488,-6.3451467,8.567026,0.6338349,3.446757,3.210669,2.98378,2.55396,3.1974103,0.5488113,0.21082869,0.61570585,0.60007954,0.6556267,0.6593229,0.63867974,0.6709362,0.5973747,0.63138103,0.60030895,0.569403,0.5394074,0.52407074,0,0,30
6599a98a-7ba4-41d8-acf3-8ce0dd781c37,0.15768984,0.09362532,0.08404300956461302,0.05705141257027817,117.45383522727273,3433.973263931466,1408.140602784713,3557.2875235069296,852.0318245034626,7269.6681939592045,2950.570995429306,-139.34978,121.474236,-33.895985,32.27897,-11.669049,28.751045,-7.39257,21.628456,-4.779119,6.1057076,2.0979629,5.537854,3.3178666,-0.91198677,5.192465,-4.2145357,1.4470272,-0.32074043,1.5461298,-3.9866588,0.44875136,0.3784052,0.41983688,0.32806814,0.32897925,0.46303365,0.40105247,0.47045624,0.36840928,0.43723032,0.47173807,0.39626828,0,0,30
6d4dd858-8e59-4be5-b846-7540b0c0d470,0.10008513,0.068909384,0.10060728212771389,0.07484634410219149,132.51201923076923,3950.9261399365187,1755.4545984635595,3624.417555169776,693.3153272311282,7815.020993835167,2983.414936530868,-201.00255,89.25257,-20.702337,59.587776,-10.782515,27.624886,-8.056289,19.538715,-4.1435795,7.1293354,-5.0005894,3.266115,-0.032585148,2.2193942,-0.33111665,-2.7686377,-0.6769862,-1.3027205,0.9192793,-1.7431035,0.6036747,0.552262,0.5152265,0.5336021,0.53249615,0.5121902,0.47153413,0.5539712,0.6292869,0.5483577,0.5267743,0.51612175,0,0,30
8acff08c-39fd-42de-8a45-e9f1e0bb011a,0.11851444,0.10024557,0.06782797408115905,0.06824027182787035,125.0,2958.8857822427653,1724.0784369570283,3130.356463328051,927.411583676818,6029.577152847466,3315.932082688415,-223.9228,125.886856,-18.576746,41.349705,2.8434572,29.026083,5.0020523,8.7810955,5.074124,4.6969643,4.0793734,2.233097,-0.7108519,-0.5176798,4.020235,-5.4389586,2.9098766,-4.313544,2.075207,-0.7469905,0.54423904,0.5588128,0.4923964,0.534691,0.6096891,0.6200812,0.6590366,0.5711063,0.5519613,0.52574295,0.4924001,0.5215119,0,0,30
fff8b17f-9607-404b-a9ae-f9b795eacc66,0.1156302,0.073545046,0.03972264823443913,0.026413982176141052,112.34714673913044,2183.9662238498686,1091.6983098827222,3056.885759364716,906.4102508747338,4602.610721614227,2831.4308095424326,-208.56412,141.13521,1.7001374,37.518444,6.376437,16.42448,-0.54848415,7.1489944,-3.8927913,2.1703045,-1.3926044,2.6242778,-2.3332524,-4.210846,-3.6856842,-3.0798962,-5.039759,-1.4042983,-0.077310264,-2.36206,0.45162278,0.477538,0.51262164,0.6084206,0.49349484,0.42709363,0.50514066,0.41822916,0.5557842,0.406771,0.43340328,0.47013432,0,0,30
a3100056-1c7b-4fb1-bd25-65ff7849db56,0.13565516,0.1516424,0.03828020861001259,0.04592377766134089,119.68085106382979,2303.3922925201027,1952.4833667848673,2788.902619638863,1131.6254496692852,4478.457752921733,3922.2775040086162,-275.9912,112.502815,19.974504,35.62969,-0.30278257,17.004007,7.2213817,6.397869,3.1605682,8.089461,7.2860312,4.649679,8.417646,-0.08829766,0.9567278,-0.8890343,-0.5599022,-0.3525367,2.9696865,0.8531237,0.5288324,0.5448984,0.52733254,0.5362148,0.5661987,0.6611406,0.6255189,0.5504495,0.5327175,0.50168896,0.5543757,0.5056003,0,0,30
b4dcba2e-eac9-4fd1-a2b9-65c80d497ed2,0.17582536,0.11880962,0.07501967206958707,0.057799918075068416,123.046875,3306.478523343616,1422.679709717755,3406.688898139239,855.0973238704221,6810.070966670991,2722.619988109193,-163.1012,103.5518,-19.133554,63.133614,-0.7402806,19.810526,0.33559212,13.907123,-0.67310756,5.0792274,3.1380503,5.641332,0.6995411,-3.079173,0.36892086,3.1639726,-1.506801,-1.7882383,-0.91239333,-1.1503733,0.49206188,0.57888246,0.6152444,0.57672256,0.50221217,0.50353867,0.45671725,0.43930316,0.4862721,0.47268015,0.5368624,0.5346516,0,0,30
b2a35e66-0ab2-42e6-81e8-875eb18d9a6c,0.091481075,0.053349245,0.04158276175343147,0.0280015418307278,123.046875,1896.2360065170537,878.4885837019402,2375.5756954395374,796.8472641697866,3834.6099146556726,1912.2252229171804,-225.771,155.27698,-25.545835,31.842373,8.045341,13.380595,-2.171596,2.4315023,1.7376782,3.8133929,0.4082175,4.834867,1.9946108,2.9570463,4.1496964,-2.063515,0.46611086,0.76595205,-0.54912084,-0.90437025,0.4714381,0.49859008,0.56051743,0.4432606,0.48464802,0.45680374,0.4521293,0.50200665,0.4804146,0.6253515,0.48375264,0.43403155,0,0,30
